CHRM;START;END;DELTALK
chrIV;281092;281244;-1,473127037
chrIV;282751;282862;-1,589919947
chrIV;287334;287498;-1,373556499
chrIV;290503;290642;-1,09999004
chrIV;291728;291875;-1,023422687
chrIV;294716;294818;-1,340369689
chrIV;303242;303392;-1,275637142
chrIV;305394;305543;-1,570453476
chrIV;307871;308025;-1,438235216
chrIV;308997;309152;-1,359995753
chrIV;311358;311498;-1,324086032
chrIV;313115;313272;-1,18734136
chrIV;315132;315251;-0,750437952
chrIV;316257;316381;-0,957325176
chrIV;317932;318025;-1,214586684
chrIV;320773;320934;-1,36708013
chrIV;324041;324187;-1,285155009
chrIV;326087;326232;-1,305473147
chrIV;331066;331232;-1,435411356
chrIV;331066;331232;-1,435411356
chrIV;336500;336644;-1,269088495
chrIV;339003;339155;-1,429959585
chrIV;339626;339796;-1,457911274
chrIV;343754;343879;-1,263432816
chrIV;344625;344793;-1,353642831
chrIV;344904;345057;-1,109370367
chrIV;346054;346184;-1,156138877
chrIV;346695;346849;-1,403788246
chrIV;354236;354370;-1,106681292
chrIV;357373;357527;-1,181851262
chrIV;357519;357616;-1,596323564
chrIV;367261;367414;-1,338313528
chrIV;369734;369884;-1,559769134
chrIV;372733;372859;-1,591174564
chrIV;377302;377457;-1,602995297
chrIV;377961;378102;-1,236383197
chrIV;379551;379707;-1,350401121
chrIV;380490;380611;-1,262833261
chrIV;380895;381031;-1,146987929
chrIV;383984;384136;-1,011197975
chrIV;384406;384547;-1,383858974
chrIV;386414;386562;-0,981478283
chrIV;389563;389664;-1,503448267
chrIV;394898;395059;-1,400132814
chrIV;395659;395798;-1,232800588
chrIV;405838;405992;-1,281385099
chrIV;406138;406284;-0,952758036
chrIV;407097;407258;-1,119711242
chrIV;407639;407774;-1,133144203
chrIV;410001;410147;-1,557684068
chrIV;412510;412666;-1,689284093
chrIV;414505;414611;-1,1389347
chrIV;414505;414627;-1,309091331
chrIV;417857;418015;-1,412643102
chrIV;418210;418363;-1,321576422
chrIV;418328;418478;-1,541852845
chrIV;419977;420127;-1,450435292
chrIV;430775;430925;-1,305814201
chrIV;431218;431366;-1,35536047
chrIV;433624;433778;-1,292421838
chrIV;444592;444742;-1,160523841
chrIV;447153;447303;-1,171812575
chrIV;452119;452270;-1,427081433
chrIV;456027;456181;-1,165000882
chrIV;464196;464345;-1,335150598
chrIV;465523;465668;-1,238221467
chrIV;472028;472162;-1,005416049
chrIV;480768;480918;-1,282328158
chrIV;481714;481864;-1,094149607
chrIV;481903;482061;-1,306316079
chrIV;487395;487546;-1,30830358
chrIV;488401;488552;-1,165496622
chrIV;488508;488615;-0,944019618
chrIV;488508;488632;-1,403800432
chrIV;491144;491308;-1,422663446
chrIV;491144;491308;-1,422663446
chrIV;492176;492332;-1,189090425
chrIV;494125;494275;-1,088166097
chrIV;499197;499355;-0,962310372
chrIV;499814;499967;-1,465156544
chrIV;503596;503736;-1,067984168
chrIV;503768;503924;-1,386951835
chrIV;508653;508795;-1,078587534
chrIV;513880;514029;-1,153428135
chrIV;517444;517573;-1,18276644
chrIV;518819;518929;-1,241534086
chrIV;521357;521482;-1,239691432
chrIV;522483;522574;-1,034891693
chrIV;522691;522836;-1,03146379
chrIV;524988;525151;-1,10856945
chrIV;525488;525645;-1,396523345
chrIV;527030;527163;-1,059952544
chrIV;527878;528014;-1,240376702
chrIV;528421;528544;-0,683155097
chrIV;528421;528548;-0,977995532
chrIV;529656;529804;-1,303964923
chrIV;529731;529886;-1,419662276
chrIV;530359;530519;-1,183591246
chrIV;531763;531899;-1,1859211
chrIV;532306;532429;-0,846804145
chrIV;532306;532433;-0,974854934
chrIV;533541;533689;-1,428567679
chrIV;533616;533771;-1,111462625
chrIV;534244;534404;-1,270103301
chrIV;535648;535784;-1,096550797
chrIV;536109;536229;-1,433892143
chrIV;537426;537574;-1,247459289
chrIV;537501;537656;-1,159342627
chrIV;540906;541052;-1,611192237
chrIV;541731;541872;-0,993125626
chrIV;545183;545329;-1,111914643
chrIV;549706;549856;-1,484719952
chrIV;549706;549856;-1,484719952
chrIV;552005;552154;-1,297012773
chrIV;557304;557456;-1,126539365
chrIV;560465;560600;-1,108353986
chrIV;570638;570778;-1,212675905
chrIV;570638;570778;-1,212675905
chrIV;574209;574359;-1,13324516
chrIV;575376;575525;-1,397404726
chrIV;585684;585843;-1,00622343
chrIV;587983;588137;-1,245538413
chrIV;601658;601795;-0,750910641
chrIV;607967;608120;-1,535272632
chrIV;615631;615766;-1,767681315
chrIV;618044;618203;-1,321763579
chrIV;625810;625961;-1,393621247
chrIV;640754;640908;-1,159351216
chrIV;643481;643635;-1,29941771
chrIV;645695;645844;-1,199548165
chrIV;646491;646637;-1,376936315
chrIV;647130;647280;-1,328296514
chrIV;648526;648683;-0,957285711
chrIV;648994;649155;-1,397407214
chrIV;649174;649309;-1,004035614
chrIV;650212;650352;-1,196188496
chrIV;650218;650352;-1,145547098
chrIV;650630;650785;-1,222824444
chrIV;650761;650869;-0,746233357
chrIV;654067;654214;-1,095592234
chrIV;654067;654214;-1,095592234
chrIV;656839;656998;-1,177322567
chrIV;658487;658641;-1,539803086
chrIV;658600;658747;-1,321267512
chrIV;662245;662401;-1,201168959
chrIV;665084;665248;-1,637505983
chrIV;665597;665732;-1,26201557
chrIV;666941;667094;-1,344306476
chrIV;666948;667109;-1,589752762
chrIV;669497;669656;-1,393388218
chrIV;669741;669906;-1,663900623
chrIV;677555;677687;-1,440701538
chrIV;682440;682595;-1,099609367
chrIV;682928;683076;-1,299709395
chrIV;684905;685053;-1,37643622
chrIV;685367;685521;-1,07353604
chrIV;685409;685539;-1,174834812
chrIV;692976;693125;-1,161819403
chrIV;699427;699543;-1,206881546
chrIV;699429;699572;-1,017853798
chrIV;701924;702080;-1,445347585
chrIV;705337;705438;-1,494147377
chrIV;705533;705696;-1,269779883
chrIV;709396;709543;-1,414813573
chrIV;710394;710553;-1,370386623
chrIV;710648;710758;-0,487758835
chrIV;711680;711827;-1,435110026
chrIV;712887;713032;-1,198220012
chrIV;717311;717466;-1,593478262
chrIV;723685;723835;-1,267074106
chrIV;724692;724830;-1,357829463
chrIV;727870;728018;-1,344269525
chrIV;729848;729954;-1,221131484
chrIV;729848;729970;-1,29837542
chrIV;730903;730997;-1,177649955
chrIV;734743;734893;-1,703921558
chrIV;736895;737045;-1,28468377
chrIV;737420;737548;-1,112255558
chrIV;737638;737793;-1,594408687
chrIV;745330;745443;-1,569221438
chrIV;747582;747734;-1,463098449
chrIV;750682;750850;-1,58050291
chrIV;760658;760811;-1,397555805
chrIV;761833;761982;-1,218845409
chrIV;762005;762157;-1,130067186
chrIV;764493;764644;-1,455314455
chrIV;766598;766749;-1,203212325
chrIV;768253;768411;-1,607347271
chrIV;771149;771299;-1,178227072
chrIV;773973;774101;-1,345804847
chrIV;779473;779647;-1,849471933
chrIV;779988;780110;-1,285242314
chrIV;785291;785441;-1,696944994
chrIV;787217;787366;-1,247100679
chrIV;787217;787366;-1,247100679
chrIV;789145;789305;-1,3336118
chrIV;800500;800661;-1,445438319
chrIV;803067;803219;-1,554898307
chrIV;805417;805524;-0,979370718
chrIV;805417;805530;-1,29302957
chrIV;810559;810694;-1,36235258
chrIV;815236;815393;-1,298327366
chrIV;815520;815678;-1,659962576
chrIV;826418;826583;-1,43380278
chrIV;827506;827652;-0,991530057
chrIV;835382;835525;-1,292362561
chrIV;835382;835528;-1,2799835
chrIV;835383;835528;-1,400809352
chrIV;835384;835528;-1,235082832
chrIV;835385;835528;-1,5864253
chrIV;835386;835528;-1,880812245
chrIV;835932;836065;-0,908233636
chrIV;836520;836671;-0,865853371
chrIV;837322;837477;-1,25043489
chrIV;838477;838608;-2,471460103
chrIV;843960;844136;-1,617694818
chrIV;844482;844623;-1,13846221
chrIV;844482;844649;-1,52255302
chrIV;850466;850631;-1,293353945
chrIV;850466;850631;-1,293353945
chrIV;857181;857346;-1,260794076
chrIV;861657;861796;-1,25951816
chrIV;863651;863788;-1,147617344
chrIV;866143;866295;-1,023217713
chrIV;867460;867598;-1,643394345
chrIV;870210;870347;-1,276218809
chrIV;872409;872511;-0,588837978
chrIV;873832;873980;-1,516638041
chrIV;874621;874762;-1,439702297
chrIV;875359;875502;-1,120581077
chrIV;876645;876791;-1,307156374
chrIV;877438;877587;-1,397636453
chrIV;878298;878451;-1,651776053
chrIV;878496;878645;-1,675764605
chrIV;879292;879438;-1,15315166
chrIV;881327;881484;-1,475286737
chrIV;881795;881956;-1,365654221
chrIV;881975;882110;-1,14359206
chrIV;883013;883153;-1,046501802
chrIV;883019;883153;-1,086239038
chrIV;883431;883586;-1,41285025
chrIV;883562;883670;-0,702786672
chrIV;883696;883848;-1,374578115
chrIV;884819;884969;-1,242860796
chrIV;888390;888567;-1,328871178
chrIV;889668;889827;-1,669720174
chrIV;890834;890988;-0,791781583
chrIV;891389;891533;-0,835485106
chrIV;891986;892153;-1,608359805
chrIV;896334;896482;-0,88067986
chrIV;897629;897776;-1,286044597
chrIV;899028;899177;-1,592654491
chrIV;906466;906593;-1,354777757
chrIV;907937;908075;-1,70983835
chrIV;908538;908667;-1,775390989
chrIV;909620;909773;-1,686271496
chrIV;915796;915980;-1,486066447
chrIV;917617;917765;-1,21107431
chrIV;924934;925100;-0,917021194
chrIV;926425;926570;-1,17948512
chrIV;927161;927289;-0,472034977
chrIV;928961;929115;-1,400149499
chrIV;930238;930383;-1,300991281
chrIV;931111;931260;-1,081827997
chrIV;933440;933600;-1,726468871
chrIV;944365;944524;-1,513022674
chrIV;944403;944557;-1,379890931
chrIV;948002;948171;-1,814066687
chrIV;949233;949387;-0,819364007
chrIV;955015;955163;-1,199178502
chrIV;957192;957317;-0,854749929
chrIV;957192;957321;-0,942615234
chrIV;957196;957298;-0,395654796
chrIV;962120;962274;-1,503690862
chrIV;962406;962555;-1,216378209
chrIV;965842;965991;-1,297042977
chrIV;968475;968604;-1,217294172
chrIV;971192;971329;-1,153472476
chrIV;975387;975508;-1,211154132
chrIV;979606;979759;-1,361501555
chrIV;980738;980889;-1,314028889
chrIV;981759;981861;-0,556377537
chrIV;983182;983330;-1,489235912
chrIV;984709;984852;-0,882634791
chrIV;985995;986141;-0,981612181
chrIV;986788;986937;-1,071508726
chrIV;987343;987492;-1,362452466
chrIV;987657;987771;-1,285773884
chrIV;988353;988503;-1,793175299
chrIV;989662;989806;-1,367248348
chrIV;989749;989906;-1,386005362
chrIV;990217;990378;-1,623091229
chrIV;990397;990532;-1,327630588
chrIV;991435;991575;-1,145213344
chrIV;991441;991575;-0,962274359
chrIV;991853;992008;-1,29763554
chrIV;991984;992092;-0,766194109
chrIV;992133;992282;-1,478913425
chrIV;994735;994883;-1,274640739
chrIV;1001383;1001529;-1,410974783
chrIV;1001383;1001529;-1,410974783
chrIV;1005517;1005664;-1,183038915
chrIV;1005876;1006022;-1,206796155
chrIV;1012282;1012417;-1,078895653
chrIV;1016514;1016662;-0,967388928
chrIV;1019255;1019404;-1,625001612
chrIV;1021134;1021284;-1,398208887
chrIV;1021134;1021284;-1,398208887
chrIV;1025226;1025374;-1,281731333
chrIV;1028806;1028950;-1,207551937
chrIV;1039896;1040063;-1,660125295
chrIV;1042109;1042252;-1,249609016
chrIV;1052004;1052154;-1,010694186
chrIV;1055603;1055756;-1,279731933
chrIV;1058574;1058755;-1,368076919
chrIV;1058574;1058755;-1,368076919
chrIV;1063264;1063420;-0,865698397
chrIV;1066695;1066823;-0,822100309
chrIV;1075797;1075953;-1,58549808
chrIV;1079066;1079219;-1,125259776
chrIV;1079249;1079403;-1,206042957
chrIV;1080074;1080246;-1,499505391
chrIV;1090868;1091040;-1,245002011
chrIV;1091309;1091450;-1,48421628
chrIV;1096304;1096427;-1,242179707
chrIV;1096404;1096559;-1,380357536
chrIV;1096837;1096971;-1,253225439
chrIV;1096837;1096977;-1,222702462
chrIV;1097880;1098015;-1,221031054
chrIV;1098034;1098195;-1,598648121
chrIV;1098506;1098663;-1,105015426
chrIV;1098997;1099126;-1,280463803
chrIV;1099909;1100059;-1,237679791
chrIV;1100669;1100827;-1,30434629
chrIV;1102545;1102694;-1,230737537
chrIV;1102953;1103100;-1,841385305
chrIV;1107156;1107303;-1,404751627
chrIV;1109551;1109723;-1,390447929
chrIV;1112644;1112796;-1,382598612
chrIV;1117237;1117387;-1,013796475
chrIV;1121058;1121205;-1,357747123
chrIV;1121801;1121948;-1,320931937
chrIV;1124473;1124641;-1,637973632
chrIV;1128248;1128395;-1,283399164
chrIV;1137826;1137974;-1,343574184
chrIV;1140412;1140528;-1,458879409
chrIV;1144636;1144783;-1,323722881
chrIV;1154940;1155065;-1,129208036
chrIV;1155027;1155183;-1,155254882
chrIV;1155195;1155331;-0,998969773
chrIV;1158507;1158654;-1,140734364
chrIV;1160332;1160457;-1,214566306
chrIV;1160419;1160575;-1,093249186
chrIV;1160587;1160723;-0,946640958
chrIV;1164215;1164366;-1,234746417
chrIV;1166734;1166868;-1,230065171
chrIV;1169216;1169370;-1,359826604
chrIV;1170479;1170639;-1,172665911
chrIV;1170874;1171037;-1,530421618
chrIV;1170874;1171037;-1,530421618
chrIV;1171736;1171886;-1,409341001
chrIV;1175589;1175742;-1,466943524
chrIV;1176500;1176647;-1,313180512
chrIV;1179339;1179509;-1,598893454
chrIV;1185766;1185913;-1,255694347
chrIV;1186635;1186765;-1,516892523
chrIV;1187842;1187997;-1,60281164
chrIV;1199637;1199781;-1,407776687
chrIV;1199946;1200093;-1,454907531
chrIV;1202429;1202587;-1,75263873
chrIV;1205211;1205359;-1,269646068
chrIV;1207063;1207212;-1,093876745
chrIV;1207237;1207360;-1,385145384
chrIV;1207337;1207492;-1,446858693
chrIV;1207770;1207904;-1,179991693
chrIV;1207770;1207910;-1,084824366
chrIV;1207966;1208117;-1,502669143
chrIV;1207976;1208121;-1,421192634
chrIV;1207994;1208145;-1,484614536
chrIV;1207996;1208145;-1,388787762
chrIV;1208248;1208402;-1,146588717
chrIV;1208282;1208426;-1,066842954
chrIV;1208813;1208948;-1,211399633
chrIV;1208967;1209128;-1,362519076
chrIV;1209439;1209596;-1,177219376
chrIV;1209930;1210059;-1,478192145
chrIV;1210842;1210992;-1,649101236
chrIV;1211574;1211688;-1,385958414
chrIV;1215599;1215745;-1,268995414
chrIV;1216176;1216327;-1,652756105
chrIV;1217346;1217492;-1,412513411
chrIV;1218508;1218653;-1,288764769
chrIV;1221088;1221239;-1,570973339
chrIV;1225710;1225871;-1,481847672
chrIV;1225924;1226071;-0,905292488
chrIV;1227651;1227806;-1,663778754
chrIV;1238397;1238557;-1,37784321
chrIV;1240257;1240406;-1,314931113
chrIV;1240385;1240526;-1,308831282
chrIV;1244524;1244687;-1,30013175
chrIV;1245862;1245987;-1,097051488
chrIV;1251539;1251695;-1,137182002
chrIV;1259546;1259668;-1,279201745
chrIV;1265859;1266020;-1,377089085
chrIV;1266398;1266553;-1,42106368
chrIV;1267550;1267699;-1,314929408
chrIV;1269091;1269198;-1,086760565
chrIV;1269091;1269209;-1,217623014
chrIV;1272800;1272981;-1,726560067
chrIV;1277856;1277982;-1,465556501
chrIV;1278160;1278320;-1,303550916
chrIV;1287754;1287911;-1,001161007
chrIV;1288372;1288504;-0,84042479
chrIV;1291651;1291799;-1,278329605
chrIV;1293635;1293774;-1,279514777
chrIV;1298059;1298223;-1,165141825
chrIV;1300809;1300966;-1,394797029
chrIV;1300809;1300970;-1,40182097
chrIV;1300843;1301002;-1,128882862
chrIV;1300844;1300970;-1,186655185
chrIV;1300844;1300987;-1,546729534
chrIV;1302267;1302373;-1,303502499
chrIV;1302267;1302383;-1,412978415
chrIV;1308150;1308260;-1,121372724
chrIV;1308150;1308309;-1,263627541
chrIV;1308153;1308309;-2,407150106
chrIV;1308185;1308314;-1,34375978
chrIV;1308191;1308309;-0,573116402
chrIV;1308196;1308309;-0,990823111
chrIV;1308234;1308344;-0,940517056
chrIV;1308280;1308442;-1,034589053
chrIV;1308280;1308477;-1,433198597
chrIV;1308478;1308605;-0,334029733
chrIV;1308858;1308982;-1,341140054
chrIV;1312653;1312780;-1,321916089
chrIV;1312778;1312924;-1,339573388
chrIV;1324502;1324680;-1,257165089
chrIV;1324730;1324882;-0,397433523
chrIV;1329033;1329189;-1,267920286
chrIV;1331269;1331431;-1,026872837
chrIV;1332261;1332409;-1,396982393
chrIV;1334150;1334293;-1,129181834
chrIV;1334858;1335004;-0,936310044
chrIV;1335220;1335376;-1,426561302
chrIV;1335220;1335376;-1,426561302
chrIV;1337771;1337882;0,107701928
chrIV;1341919;1342069;-1,128627307
chrIV;1354730;1354858;-1,075013376
chrIV;1356736;1356889;-1,668536338
chrIV;1359819;1359977;-1,306578954
chrIV;1360674;1360822;-1,150210204
chrIV;1361305;1361412;-0,978890425
chrIV;1361305;1361420;-1,001790655
chrIV;1361305;1361420;-1,001790655
chrIV;1364336;1364488;-1,153204869
chrIV;1364512;1364671;-1,374921696
chrIV;1365728;1365875;-1,605996813
chrIV;1365746;1365909;-1,169500437
chrIV;1367419;1367567;-1,018619058
chrIV;1367927;1368075;-1,427036708
chrIV;1372245;1372378;-1,04382859
chrIV;1376748;1376898;-1,676420309
chrIV;1382369;1382521;-1,373429188
chrIV;1387683;1387833;-1,181751444
chrIV;1390839;1391009;-1,613104723
chrIV;1391435;1391580;-1,2655942
chrIV;1391940;1392060;-1,358456605
chrIV;1397500;1397655;-1,247298266
chrIV;1398087;1398256;-1,306912439
chrIV;1406033;1406179;-1,297647896
chrIV;1407803;1407943;-1,273460181
chrIV;1407803;1407943;-1,273460181
chrIV;1408060;1408202;-1,276788755
chrIV;1408065;1408226;-1,364439977
chrIV;1408340;1408489;-1,235952361
chrIV;1409678;1409825;-1,30147182
chrIV;1413171;1413310;-1,277423238
chrIV;1420451;1420608;-2,07211598
chrIV;1420630;1420804;-1,310192133
chrIV;1420630;1420804;-1,310192133
chrIV;1420634;1420804;-1,615403162
chrIV;1420634;1420804;-1,615403162
chrIV;1424831;1424973;-1,027281053
chrIV;1428254;1428414;-1,543886236
chrIV;1430994;1431130;-1,590789679
chrIV;1433662;1433813;-1,562571203
chrIV;1447757;1447907;-1,173107294
chrIV;1454001;1454153;-1,299958983
chrIV;1460987;1461146;-1,241074773
chrIV;1461681;1461828;-1,264455085
chrIV;1462856;1462994;-1,219373496
chrIV;1462967;1463131;-1,178123503
chrIV;1464532;1464669;-1,298784607
chrIV;1465805;1465959;-1,28869406
chrIV;1466131;1466277;-1,340047467
chrIV;1473970;1474117;-1,394674278
chrIV;1477488;1477647;-1,281157312
chrIV;1478568;1478697;-1,364258552
chrIV;1479228;1479388;-1,226678961
chrIV;1479727;1479884;-1,243067692
chrIV;1481305;1481467;-1,491295083
chrIV;1489675;1489832;-1,37933781
chrIV;1495628;1495753;-1,108187242
chrIV;1496435;1496575;-1,351387013
chrIV;1497627;1497776;-1,313031642
chrIV;1498743;1498886;-1,428867749
chrIV;1499148;1499307;-1,459238528
chrIV;1503439;1503593;-1,256177469
chrIV;1505128;1505252;-0,663450371
chrIV;1507157;1507304;-1,318227142
chrIV;1512418;1512571;-1,511941655
chrIV;1512829;1512960;-1,076663242
chrIV;1526039;1526194;-1,360461567
chrIV;1527054;1527225;-1,769058663
chrIV;1527204;1527351;-1,219791967
chrIV;1527360;1527490;-1,068814589
chrIV;1527741;1527877;-1,307047804
chrIV;1528122;1528284;-1,393786404
chrIV;1528223;1528378;-1,87269017
chrIV;1528357;1528494;-1,121803696
chrIV;1528652;1528795;-1,551961505
chrIV;1528700;1528825;-0,803983472
chrIV;1528925;1529077;-1,353584297
chrIV;1528998;1529142;-1,152820753
chrIV;1529095;1529230;-1,010144152
chrIV;1529095;1529282;-0,855284919
chrIV;1529138;1529230;-0,439262005
chrIV;1529138;1529282;-0,977153589
chrIV;1529477;1529629;-1,311269828
chrIV;1529778;1529908;-1,260262391
chrIV;1529916;1530077;-1,426708642
